#,origin,destination,flow
9407,16876,3591,1
9408,5890,21555,1
9409,14464,21106,1
9410,26171,24140,1
9411,10487,21130,1
9412,5165,17290,1
9413,13474,17290,1
9414,32744,36418,1
9415,7556,35249,1
9416,37726,6369,1
9417,22409,30855,1
9418,22105,32776,1
9419,32601,28894,1
9420,9572,24373,1
9421,34923,24603,1
9422,7115,17279,1
9423,32087,15244,1
9424,37350,5445,1
9425,32932,3783,1
9426,30114,20295,1
9427,237,23421,1
9428,23858,29531,1
9429,35556,11452,1
9430,35556,23379,1
9431,10495,41294,1
9432,8683,30147,1
9433,13925,16355,1
9434,30904,22339,1
9435,11131,21361,1
9436,2564,8983,1
9437,32141,20673,1
9438,23437,9054,1
9439,6492,6760,1
9440,31305,28188,1
9441,17909,15282,1
9442,30479,3200,1
9443,25846,5325,1
9444,23673,9244,1
9445,36665,13684,1
9446,22335,5205,1
9447,38549,18487,1
9448,34481,24356,1
9449,8989,14923,1
9450,6807,21182,1
9451,23241,14161,1
9452,23105,20308,1
9453,24223,40317,1
9454,8782,13504,1
9455,8781,4504,1
9456,5223,14439,1
9457,10563,24605,1
9458,10563,34743,1
9459,40679,2110,1
9460,40677,157,1
9461,12773,2981,1
9462,28986,8451,1
9463,25848,36044,1
9464,20196,9422,1
9465,17748,15253,1
9466,7559,11803,1
9467,6064,12504,1
9468,34373,32943,1
9469,10557,7782,1
9470,10555,20064,1
9471,19826,12687,1
9472,35843,32988,1
9473,38111,20466,1
9474,38435,4452,1
9475,17735,11631,1
9476,28668,32038,1
9477,5261,36803,1
9478,10493,25559,1
9479,24142,16217,1
9480,16233,7148,1
9481,10472,35415,1
9482,37476,37982,1
9483,32090,7138,1
9484,37454,16695,1
9485,6035,19037,1
9486,13344,4083,1
9487,32038,14172,1
9488,5106,40185,1
9489,1677,17316,1
9490,14912,3646,1
9491,7258,39510,1
9492,40701,38009,1
9493,25207,11809,1
9494,816,8466,1
9495,821,40128,1
9496,1685,19683,1
9497,14039,717,1
9498,16387,4916,1
9499,16387,26763,1
9500,13950,31610,1
9501,10727,872,1
9502,19051,40755,1
9503,16281,21076,1
9504,3497,13344,1
9505,27109,24640,1
9506,10736,19127,1
9507,8456,22897,1
9508,24273,40686,1
9509,36801,3731,1
9510,11923,35796,1
9511,17917,33473,1
9512,38387,21719,1
9513,13034,14049,1
9514,35535,20614,1
9515,11797,3146,1
9516,12141,29998,1
9517,30393,35332,1
9518,580,35328,1
9519,30145,28678,1
9520,2400,31920,1
9521,32091,5131,1
9522,27364,11458,1
9523,23242,19834,1
9524,27695,7137,1
9525,5153,23105,1
9526,5145,23105,1
9527,6513,23105,1
9528,28514,23013,1
9529,13990,19371,1
9530,6865,35064,1
9531,3160,24098,1
9532,11383,16620,1
9533,11210,7079,1
9534,10737,17906,1
9535,7074,41283,1
9536,10563,7031,1
9537,36363,26208,1
9538,24142,33309,1
9539,11926,6280,1
9540,40300,23105,1
9541,4249,23105,1
9542,19690,3263,1
9543,3210,18269,1
9544,12596,15928,1
9545,17176,10472,1
9546,3041,20673,1
9547,4496,10499,1
9548,22292,6615,1
9549,29078,29817,1
9550,7978,27778,1
9551,14831,28873,1
9552,14685,26460,1
9553,13781,4695,1
9554,13640,41900,1
9555,22222,13887,1
9556,5136,33612,1
9557,9003,13708,1
9558,22324,10237,1
9559,31578,17918,1
9560,30054,16984,1
9561,28678,2779,1
9562,15007,6256,1
9563,10716,37565,1
9564,38135,11059,1
9565,1788,33309,1
9566,22922,20405,1
9567,10583,26459,1
9568,16410,36852,1
9569,16410,36865,1
9570,9529,6511,1
9571,22115,28306,1
9572,30562,30082,1
9573,40567,32935,1
9574,3789,8149,1
9575,9528,10475,1
9576,24232,13635,1
9577,8203,3126,1
9578,26569,27517,1
9579,7114,13961,1
9580,3263,27519,1
9581,23105,27853,1
9582,3263,13473,1
9583,3263,18990,1
9584,3263,6380,1
9585,3263,6382,1
9586,3263,13358,1
9587,6676,19349,1
9588,36333,16621,1
9589,39314,13403,1
9590,31385,13366,1
9591,13445,38556,1
9592,37583,37959,1
9593,36853,16222,1
9594,11360,17193,1
9595,16533,26613,1
9596,19036,16137,1
9597,7105,25250,1
9598,12573,40315,1
9599,1378,32101,1
9600,5181,17507,1
9601,21597,30383,1
9602,95,11807,1
9603,27359,19840,1
9604,35327,11795,1
9605,30059,30829,1
9606,4249,5682,1
9607,14050,12075,1
9608,12094,19448,1
9609,7110,18018,1
9610,7214,20072,1
9611,20865,38293,1
9612,28905,29488,1
9613,25845,3377,1
9614,29976,35986,1
9615,14366,28022,1
9616,29473,30795,1
9617,28723,30979,1
9618,24747,39864,1
9619,17913,20673,1
9620,11925,3761,1
9621,23105,7080,1
9622,8478,7381,1
9623,35551,2110,1
9624,28302,13174,1
9625,16873,871,1
9626,11802,27399,1
9627,15243,27048,1
9628,18824,28151,1
9629,23105,31157,1
9630,22261,15082,1
9631,17587,32946,1
9632,26115,13393,1
9633,857,6139,1
9634,29490,3608,1
9635,34805,22335,1
9636,5840,40455,1
9637,16332,16323,1
9638,20399,31211,1
9639,22219,16225,1
9640,4084,38115,1
9641,19745,16319,1
9642,19625,17745,1
9643,2219,34963,1
9644,1645,25248,1
9645,5154,32514,1
9646,37405,3011,1
9647,36988,10217,1
9648,7077,6024,1
9649,10514,9021,1
9650,10519,36804,1
9651,2454,9021,1
9652,4251,22391,1
9653,16792,7077,1
9654,6351,2449,1
9655,29654,19345,1
9656,8730,1102,1
9657,3144,40447,1
9658,10478,7526,1
9659,31961,8246,1
9660,19072,7551,1
9661,5126,33619,1
9662,26613,27312,1
9663,16233,7115,1
9664,1906,468,1
9665,31357,34741,1
9666,30021,30148,1
9667,6779,20525,1
9668,24012,18937,1
9669,5289,16792,1
9670,35404,19921,1
9671,19014,15930,1
9672,28293,38966,1
9673,10497,26206,1
9674,38605,1284,1
9675,5681,25486,1
9676,13390,25015,1
9677,8457,11313,1
9678,22932,7123,1
9679,16262,20288,1
9680,6827,12490,1
9681,33731,11437,1
9682,4733,13778,2
9683,32601,16150,1
9684,19036,28797,1
9685,34994,21166,1
9686,30148,22235,1
9687,26842,22235,1
9688,35775,21700,1
9689,14792,28306,1
9690,14055,28557,1
9691,6254,26097,1
9692,7080,2910,1
9693,7080,21799,1
9694,23624,24191,1
9695,40185,22931,1
9696,15264,4661,1
9697,11923,16312,1
9698,12688,39569,1
9699,16015,28084,1
9700,16695,8748,1
9701,26828,14172,1
9702,22238,2401,1
9703,14054,38464,1
9704,1967,23777,1
9705,1840,13365,1
9706,26827,19725,1
9707,27698,19127,1
9708,24603,19262,1
9709,7526,11077,1
9710,7525,4845,1
9711,35627,7140,1
9712,26208,27900,1
9713,26351,29061,1
9714,7150,1980,1
9715,14055,20672,1
9716,5998,33221,1
9717,24411,16779,1
9718,3120,21016,1
9719,7831,30858,1
9720,27873,27432,1
9721,10727,26667,1
9722,13950,16602,1
9723,14160,4552,1
9724,14175,26427,1
9725,8780,39211,1
9726,8876,26652,1
9727,2453,16923,1
9728,24031,18530,1
9729,35998,36385,1
9730,8006,36395,1
9731,23967,8014,1
9732,29433,1216,1
9733,13506,34156,1
9734,6024,20548,1
9735,20025,3671,1
9736,11943,14397,1
9737,16540,4251,1
9738,30855,14361,1
9739,36463,7699,1
9740,28516,37688,1
9741,14791,41735,1
9742,10511,18669,1
9743,28727,35337,1
9744,25401,14366,1
9745,22412,32268,1
9746,32648,25643,1
9747,11426,9240,1
9748,31128,33737,1
9749,11387,22827,1
9750,7387,4264,1
9751,32675,25030,1
9752,22397,18420,1
9753,2562,6077,1
9754,10513,18829,1
9755,17316,6077,1
9756,31126,35547,1
9757,33584,33136,1
9758,15282,21114,1
9759,6494,21716,1
9760,2943,11923,1
9761,37018,31391,1
9762,6147,14553,1
9763,30080,28683,1
9764,11129,26450,1
9765,35348,20215,1
9766,11254,40302,1
9767,18018,40302,1
9768,21078,10555,1
9769,29048,11250,1
9770,1332,11026,1
9771,13471,11016,1
9772,1330,23375,1
9773,11790,7075,1
9774,26120,17253,1
9775,36912,3726,1
9776,16387,24957,1
9777,15645,13914,1
9778,7073,37582,1
9779,40687,7635,1
9780,40457,20545,1
9781,30147,22547,1
9782,12646,22547,1
9783,17359,6420,1
9784,30518,4855,1
9785,22717,6619,1
9786,19399,18815,1
9787,8785,10771,1
9788,8785,11246,1
9789,11382,15078,1
9790,36808,24880,1
9791,11925,27796,1
9792,39223,28810,1
9793,11792,36246,1
9794,16219,36248,1
9795,8716,34121,1
9796,8713,21117,1
9797,29878,23388,1
9798,6656,13684,1
9799,20111,11802,1
9800,16713,35330,1
9801,23044,9167,1
9802,16950,21365,1
9803,1188,26567,1
9804,3631,5145,1
9805,11398,14114,1
9806,16318,6018,1
9807,40943,23342,1
9808,10493,15198,1
9809,23201,26929,1
9810,31603,40944,1
9811,11922,22010,1
9812,19692,19346,1
9813,40661,34805,1
9814,36993,16425,1
9815,32045,16387,1
9816,20295,27437,1
9817,23147,19921,1
9818,11810,21259,1
9819,28706,16628,1
9820,19371,36472,1
9821,12701,26337,1
9822,33473,28887,1
9823,8328,27872,1
9824,3748,492,1
9825,20285,17167,1
9826,23231,13424,1
9827,10476,38802,1
9828,18821,4558,1
9829,16280,37219,1
9830,7577,20098,1
9831,30148,23235,1
9832,17206,23558,1
9833,30858,29013,1
9834,8687,30562,1
9835,16218,13778,1
9836,6691,30795,1
9837,21974,7805,1
9838,21974,4845,1
9839,35843,16489,1
9840,35806,41294,1
9841,20375,12646,1
9842,16146,20628,1
9843,35386,30148,1
9844,23340,3321,1
9845,37186,30113,1
9846,8497,18922,1
9847,7395,35890,1
9848,32049,16868,1
9849,10495,10510,1
9850,15498,12277,1
9851,38504,17001,1
9852,16424,6165,1
9853,20673,35516,1
9854,35303,11795,1
9855,4177,32521,1
9856,31958,33963,1
9857,16903,10513,1
9858,19693,10165,1
9859,25552,16621,1
9860,24993,37421,1
9861,7220,109,1
9862,17747,25125,1
9863,19824,3205,1
9864,27967,40128,1
9865,19825,35328,1
9866,35776,2983,1
9867,13507,12101,1
9868,11564,26585,1
9869,27436,16407,1
9870,7077,37475,1
9871,14936,16710,1
9872,23637,8022,1
9873,16716,30640,1
9874,37854,23206,1
9875,17979,23206,1
9876,38816,12277,1
9877,26576,27857,1
9878,7703,16750,1
9879,19658,37481,1
9880,6801,19035,1
9881,37686,30795,1
9882,35147,14015,1
9883,1447,28995,1
9884,30781,17792,1
9885,1197,27659,1
9886,10486,10498,1
9887,25208,35979,1
9888,14877,10486,1
9889,34624,30855,1
9890,1148,19132,1
9891,6003,32971,1
9892,33923,16320,1
9893,6447,25010,1
9894,23105,41629,1
9895,5247,30147,1
9896,20370,15454,1
9897,32857,36992,1
9898,21735,31336,1
9899,25756,30044,1
9900,31322,28641,1
9901,7280,7360,1
9902,103,7360,1
9903,977,25795,1
9904,29116,18386,1
9905,26454,5383,1
9906,23204,16115,1
9907,17336,27019,1
9908,19782,16374,1
9909,26120,16374,1
9910,41742,36801,1
9911,41557,31326,1
9912,41565,32038,1
9913,15724,38354,1
9914,35627,5128,1
9915,20770,3753,1
9916,28297,7076,1
9917,32765,11924,1
9918,13039,29344,1
9919,17184,25559,1
9920,13260,21268,1
9921,30063,25756,1
9922,31614,31326,1
9923,31614,25756,1
9924,19128,3047,1
9925,31613,31324,1
9926,19128,18937,1
9927,17300,5882,1
9928,7511,6061,1
9929,2194,26104,1
9930,35311,16371,1
9931,34396,8998,1
9932,14163,5136,1
9933,37109,14910,1
9934,10512,7393,1
9935,30504,37966,1
9936,33860,2244,1
9937,35823,15196,1
9938,27491,27720,1
9939,12993,27233,1
9940,32956,31138,1
9941,13164,30116,1
9942,16518,33718,1
9943,7640,12931,1
9944,27887,25011,1
9945,37201,32839,1
9946,26450,6553,1
9947,23049,25251,1
9948,29093,37945,1
9949,9611,37945,1
9950,9607,16225,1
9951,9753,25708,1
9952,19139,19799,1
9953,35546,3263,1
9954,20673,15233,1
9955,5735,18049,1
9956,10562,7491,1
9957,19353,6453,1
9958,1834,8923,1
9959,40097,17928,1
9960,11803,40302,1
9961,35199,4796,1
9962,27495,16934,1
9963,34013,5143,1
9964,27505,16937,1
9965,41737,36214,1
9966,35323,17189,1
9967,12082,9677,1
9968,18300,33742,1
9969,6823,16230,1
9970,16318,33742,1
9971,17205,38066,1
9972,6862,4267,1
9973,28302,18197,1
9974,6847,7198,1
9975,5167,16513,1
9976,27008,20463,1
9977,7131,5624,1
9978,6798,2721,1
9979,4552,3266,1
9980,4644,31578,1
9981,7466,19129,1
9982,6373,9670,1
9983,26766,22829,1
9984,12116,19057,1
9985,31334,13355,1
9986,31338,39523,1
9987,9022,13377,1
9988,10635,14827,1
9989,16387,5084,1
9990,19139,7508,1
9991,28285,22828,1
9992,14337,37691,1
9993,30053,40238,1
9994,4733,16219,1
9995,8716,13393,1
9996,34481,13393,1
9997,26115,21107,1
9998,34964,10231,1
9999,38848,5761,1
10000,10580,17575,1
10001,35282,4552,1
10002,35282,7699,1
10003,37111,30544,1
10004,37407,16934,1
10005,7455,26763,1
10006,14513,14065,1
10007,23283,11924,1
10008,11440,27233,1
10009,491,27233,1
10010,523,36912,1
10011,16272,31288,1
10012,20099,32552,1
10013,24955,1086,1
10014,20426,10643,1
10015,7111,1565,1
10016,2817,27137,1
10017,14148,9617,1
10018,36864,27882,1
10019,1967,39523,1
10020,10509,23240,1
10021,7078,3557,1
10022,7079,10628,1
10023,8980,24651,1
10024,33996,19371,1
10025,19658,34726,1
10026,4229,29456,1
10027,4550,34751,1
10028,17246,15014,1
10029,34764,7810,1
10030,16653,14374,1
10031,10516,19132,1
10032,15726,26907,1
10033,33925,16231,1
10034,13051,22829,1
10035,16280,28086,1
10036,6614,2227,1
10037,10384,23633,1
10038,16652,36249,1
10039,15098,23176,1
10040,16219,23626,1
10041,12751,24013,1
10042,22068,27487,1
10043,10557,27900,1
10044,16952,14492,1
10045,4072,32148,1
10046,7350,3557,1
10047,3483,14275,1
10048,27193,36228,1
10049,37688,36385,1
10050,4236,19057,1
10051,29393,17286,1
10052,27631,31329,1
10053,32960,23631,1
10054,32831,7358,1
10055,36577,7395,1
10056,19045,28689,1
10057,25602,28666,1
10058,2405,11972,1
10059,23719,3165,1
10060,21137,39885,1
10061,4040,31952,1
10062,16977,14050,1
10063,13159,2103,1
10064,10357,37476,1
10065,4855,16220,1
10066,22274,13617,1
10067,24309,13667,1
10068,29947,25843,1
10069,11027,11924,1
10070,13366,28733,1
10071,16325,6021,1
10072,19689,1803,1
10073,10607,17912,1
10074,19042,10503,1
10075,26509,7490,1
10076,34798,7487,1
10077,15474,13914,1
10078,10562,32160,1
10079,15282,32148,1
10080,28188,15258,1
10081,35245,32132,1
10082,28676,13707,1
10083,24139,18669,1
10084,7026,11746,1
10085,8246,11027,1
10086,26460,40689,1
10087,15282,11009,1
10088,26460,40694,1
10089,34731,7379,1
10090,1954,8775,1
10091,28713,9000,1
10092,6447,8677,1
10093,6450,5276,1
10094,6569,21107,1
10095,18343,9422,1
10096,25419,14741,1
10097,20673,17319,1
10098,16682,8396,1
10099,40302,27391,1
10100,41121,68,1
10101,35029,25412,1
10102,6399,28678,1
10103,6406,40128,1
10104,6404,19128,1
10105,541,14432,1
10106,6035,30519,1
10107,36447,16371,1
10108,27515,30333,1
10109,16975,30562,1
10110,11499,17275,1
10111,17858,7080,1
10112,35337,7080,1
10113,37696,5681,1
10114,26413,24136,1
10115,19404,18536,1
10116,26116,38584,1
10117,26578,10472,1
10118,8999,11630,1
10119,9503,13778,1
10120,5276,30116,1
10121,23213,8246,1
10122,41226,17026,1
10123,8532,4294,1
10124,23954,19057,1
10125,2095,7981,1
10126,17189,3912,1
10127,9995,20064,1
10128,26463,11785,1
10129,11899,34857,1
10130,11884,16534,1
10131,5223,27857,1
10132,40522,38201,1
10133,20420,40701,1
10134,7692,11205,1
10135,16932,26549,1
10136,6024,20412,1
10137,34682,25408,1
10138,22113,16175,1
10139,34945,11788,1
10140,26121,18835,1
10141,11794,18829,1
10142,13164,7736,1
10143,16820,40313,1
10144,1085,41444,1
10145,30063,7952,1
10146,20256,7378,1
10147,29641,16999,1
10148,33768,26546,1
10149,4642,34484,1
10150,34726,16219,1
10151,27482,22327,1
10152,27486,22332,1
10153,6820,13365,1
10154,16934,11478,1
10155,20066,11248,1
10156,19683,4486,1
10157,1333,29343,1
10158,13667,2317,1
10159,7796,38477,1
10160,22045,38457,1
10161,10627,4251,1
10162,12699,4249,1
10163,2323,15646,1
10164,26115,19843,1
10165,26121,7459,1
10166,28683,3131,1
10167,32971,11242,1
10168,16163,21492,1
10169,27900,6059,1
10170,34631,7080,1
10171,6030,26668,1
10172,30002,6019,1
10173,24839,3624,1
10174,8569,28893,1
10175,5123,40186,1
10176,20420,16493,1
10177,11212,16395,1
10178,6626,8470,1
10179,19493,7360,1
10180,17269,16403,1
10181,36414,36853,1
10182,27878,40679,1
10183,35798,10563,1
10184,475,5205,1
10185,12753,2009,1
10186,17211,12391,1
10187,35254,36225,1
10188,23376,28798,1
10189,13778,11810,1
10190,37129,12247,1
10191,28296,31336,1
10192,24152,32005,1
10193,28296,16791,1
10194,32765,12747,1
10195,20192,2984,1
10196,14260,2513,1
10197,6806,6373,1
10198,35560,26520,1
10199,15924,19107,1
10200,15934,10491,1
10201,3353,10510,1
10202,4943,28607,1
10203,3827,32025,1
10204,38396,7141,1
10205,9773,921,1
10206,28694,3263,1
10207,25717,23105,1
10208,10562,36338,1
10209,8246,34733,1
10210,17284,26549,1
10211,12767,16992,1
10212,12767,31254,1
10213,2430,32959,1
10214,9404,32970,1
10215,3156,19745,1
10216,1390,19621,1
10217,1216,19744,1
10218,27869,35199,1
10219,2728,3831,1
10220,20418,30579,1
10221,655,37987,1
10222,28018,37589,1
10223,25867,8246,1
10224,34075,8190,1
10225,5881,28075,1
10226,8693,7482,1
10227,6486,3263,1
10228,24731,26235,1
10229,26635,34443,1
10230,6280,23105,1
10231,6052,3263,1
10232,39758,1563,1
10233,34350,11924,1
10234,19057,10217,1
10235,33584,7468,1
10236,14826,16227,1
10237,9241,22319,1
10238,5681,18261,1
10239,22837,22414,1
10240,38497,26058,1
10241,31328,37018,1
10242,36893,10497,1
10243,28878,10497,1
10244,16320,41932,1
10245,1102,16799,1
10246,13389,14721,1
10247,22413,1645,1
10248,40160,34503,1
10249,38460,9167,1
10250,7712,1793,1
10251,10362,41748,1
10252,12699,31180,1
10253,30518,11846,1
10254,10491,7711,2
10255,10518,8489,1
10256,38548,17384,1
10257,12127,30059,1
10258,7272,30063,1
10259,11923,32932,1
10260,7728,16135,1
10261,21676,28810,1
10262,34214,28809,1
10263,1513,5777,1
10264,39780,29640,1
10265,28296,16790,1
10266,20288,40138,1
10267,5348,31961,1
10268,17384,19084,1
10269,7468,36998,1
10270,14721,32936,1
10271,2001,22414,1
10272,2001,29488,1
10273,34386,4716,1
10274,3118,16974,1
10275,21150,41748,1
10276,13693,41729,1
10277,14096,2620,1
10278,22083,3613,1
10279,16846,22836,1
10280,41795,2188,1
10281,1331,11460,1
10282,4749,35065,1
10283,17955,15268,1
10284,16230,29264,1
10285,10498,40677,1
10286,25004,22972,1
10287,17915,25470,1
10288,16603,16779,1
10289,27578,15230,1
10290,22235,18717,1
10291,19709,36226,1
10292,23616,33124,1
10293,35890,19036,1
10294,3263,34373,1
10295,3263,19693,1
10296,24395,7332,1
10297,37964,41411,1
10298,28447,3049,1
10299,42002,13397,1
10300,8458,21740,1
10301,20441,34952,1
10302,35280,24603,1
10303,11487,2623,1
10304,35336,8501,1
10305,1754,32241,1
10306,16536,23438,1
10307,1584,23339,1
10308,13473,23437,1
10309,15077,8677,1
10310,5652,12784,1
10311,17002,4519,1
10312,36429,14729,1
10313,33871,16177,1
10314,2009,6247,1
10315,26116,26574,1
10316,31153,2095,1
10317,19241,2075,1
10318,17142,36053,1
10319,9146,18302,1
10320,27856,14826,1
10321,27852,22822,1
10322,6435,31614,1
10323,21691,39864,1
10324,9619,33737,1
10325,16583,11006,1
10326,20297,11911,1
10327,20295,36991,1
10328,24013,10689,1
10329,6800,8730,1
10330,30286,31485,1
10331,32867,18874,1
10332,18632,35546,1
10333,4552,31909,1
10334,9427,17637,1
10335,8027,12056,1
10336,37106,17280,1
10337,28800,27319,1
10338,30467,7379,1
10339,26279,2461,1
10340,28804,22392,1
10341,106,17273,1
10342,25121,35065,1
10343,38784,19879,1
10344,3126,21976,1
10345,12399,41803,1
10346,12505,30764,1
10347,16974,30513,1
10348,16875,3324,1
10349,28224,12720,1
10350,11792,16490,1
10351,17189,35802,1
10352,16218,16491,1
10353,17189,16227,1
10354,19139,17188,1
10355,35330,32675,1
10356,11062,4251,1
10357,22937,14756,1
10358,27783,9242,1
10359,11884,28393,1
10360,25746,31294,1
10361,7110,26068,1
10362,7465,1012,1
10363,16407,1443,1
10364,24232,2227,1
10365,17510,26790,1
10366,10774,13517,1
10367,6812,4907,1
10368,23859,15472,1
10369,41445,19778,1
10370,30439,5498,1
10371,26579,16355,1
10372,18993,13778,1
10373,17828,13209,1
10374,11478,39434,1
10375,6382,12104,1
10376,27519,23364,1
10377,2397,40117,1
10378,13158,12758,1
10379,31181,20337,1
10380,7073,5276,1
10381,24148,15027,1
10382,28296,1840,1
10383,21719,20292,1
10384,16396,24614,1
10385,35276,38551,1
10386,3202,28350,1
10387,19036,33359,1
10388,13847,11205,1
10389,1054,16992,1
10390,16401,28812,1
10391,11106,37004,1
10392,34484,34745,1
10393,6502,21352,1
10394,892,19693,1
10395,41996,36998,1
10396,14213,32936,1
10397,36176,23239,1
10398,31630,27522,1
10399,32641,19361,1
10400,20195,2110,1
10401,18678,34743,1
10402,18848,41761,1
10403,10499,12078,1
10404,31613,3689,1
10405,31613,41997,1
10406,3072,27610,1
10407,30063,22602,1
10408,17184,22667,1
10409,17182,35656,1
10410,17184,21971,1
10411,3072,35997,1
10412,8471,4612,1
10413,2810,10487,1
10414,7134,17014,1
10415,36915,9621,1
10416,20233,33612,1
10417,37458,32202,1
10418,36117,33983,1
10419,20299,11502,1
10420,30513,28827,1
10421,8132,1645,1
10422,836,29531,1
10423,13914,37938,1
10424,7017,29343,1
10425,20744,19693,1
10426,39256,16939,1
10427,34752,31327,1
10428,37589,19035,1
10429,65,13449,1
10430,34039,7635,1
10431,3392,22827,1
10432,28730,572,1
10433,23254,41765,1
10434,17050,13844,1
10435,13204,7363,1
10436,11788,19371,1
10437,26907,27058,1
10438,16423,15282,1
10439,11786,27058,1
10440,26907,7526,1
10441,886,3723,1
10442,17962,22321,1
10443,20314,3721,1
10444,23343,22499,1
10445,9422,16222,1
10446,1197,17193,1
10447,4684,2561,1
10448,18009,17275,1
10449,19692,10509,1
10450,10504,2397,1
10451,27881,40755,1
10452,4294,24735,1
10453,13605,21596,1
10454,26864,35352,1
10455,7315,22086,1
10456,35628,35327,1
10457,20448,10513,1
10458,19115,3148,1
10459,6495,41283,1
10460,19457,12893,1
10461,34923,11340,1
10462,30835,17965,1
10463,34373,41783,1
10464,17050,14820,1
10465,14688,12762,1
10466,7358,6826,1
10467,25085,8464,1
10468,32938,30516,1
10469,28557,1969,1
10470,29340,2410,1
10471,29340,2412,1
10472,35492,36577,1
10473,21259,10778,1
10474,5343,17266,1
10475,24604,15233,1
10476,636,1197,1
10477,34214,27876,1
10478,10562,7120,1
10479,17510,28285,1
10480,30646,28593,1
10481,8094,28811,1
10482,17164,6822,1
10483,19705,10617,1
10484,19621,27388,1
10485,21469,2112,1
10486,19010,23890,1
10487,35449,551,1
10488,34939,551,1
10489,30426,6019,1
10490,40944,14277,1
10491,3148,31987,1
10492,33724,16710,1
10493,37376,8427,1
10494,41923,19157,1
10495,24230,28678,1
10496,16779,3072,1
10497,11899,35332,1
10498,18829,38848,1
10499,11886,33983,1
10500,10360,23236,1
10501,6595,8677,1
10502,39977,23236,1
10503,7733,8998,1
10504,33993,18302,1
10505,6529,27486,1
10506,6747,13367,1
10507,4527,5167,1
10508,12044,10545,1
10509,11013,32252,1
10510,6021,30518,1
10511,7128,12887,2
10512,28733,30518,1
10513,21521,7137,1
10514,9404,549,1
10515,19844,12887,1
10516,40940,31210,1
10517,21798,15984,1
10518,34013,19142,1
10519,27510,12751,1
10520,17084,12751,1
10521,15094,16218,1
10522,40186,13699,1
10523,31289,30571,1
10524,28129,17333,1
10525,10476,36242,1
10526,12208,9620,1
10527,23218,32684,1
10528,27493,28510,1
10529,10472,15254,1
10530,8397,29879,1
10531,16723,11076,1
10532,10552,23201,1
10533,28304,12225,1
10534,25281,24989,1
10535,29028,6381,1
10536,35436,39239,1
10537,18092,23322,1
10538,2316,29494,1
